OC;Fecha_OC;raz_soc_prove;total;Num_ING;Fecha_Ing;idAlma;DiasDemora
OC-0037-06-16;42531.45359;DIMARI TOTAL SECURITY EIRL ;767.19;NI - 01944;42534.48909;21;3
OC-0024-12-16;42710.66277;DIMARI TOTAL SECURITY EIRL ;2180.65;NI - 02823;42713.86558;21;3
OC-0024-12-16;42710.66277;DIMARI TOTAL SECURITY EIRL ;2180.65;NI - 02820;42713.66815;21;3
OC-0022-03-17;42800.72999;DIMARI TOTAL SECURITY EIRL ;343.26;NI - 03429;42803.52857;21;3
OC-0057-04-16;42482.44656;DIMARI TOTAL SECURITY EIRL ;345.74;NI - 01695;42485.39011;21;3
OC-0081-04-17;42846.52419;DIMARI TOTAL SECURITY EIRL ;1102.12;NI - 03669;42849.41723;21;3
OC-0078-11-16;42690.69243;DIMARI TOTAL SECURITY EIRL ;2303.62;NI - 02683;42693.61501;21;3
OC-0078-11-16;42690.69243;DIMARI TOTAL SECURITY EIRL ;2303.62;NI - 02684;42693.76309;21;3
OC-0062-11-16;42686.57493;DIMARI TOTAL SECURITY EIRL ;1528.04;NI - 02650;42689.49934;21;3
OC-0076-04-16;42487.44703;DIMARI TOTAL SECURITY EIRL ;1151.97;NI - 01718;42490.74704;21;3
OC-0076-04-16;42487.44703;DIMARI TOTAL SECURITY EIRL ;1151.97;NI - 01719;42490.7507;21;3
OC-0084-11-16;42695.53129;DIMARI TOTAL SECURITY EIRL ;860.68;NI - 02723;42698.7809;21;3
OC-0084-11-16;42695.53129;DIMARI TOTAL SECURITY EIRL ;860.68;NI - 02724;42698.78374;21;3
OC-0071-01-17;42753.45438;DIMARI TOTAL SECURITY EIRL ;2987.89;NI - 03103;42756.54058;21;3
OC-0073-04-16;42486.67773;DIMARI TOTAL SECURITY EIRL ;718.61;NI - 01722;42490.75629;21;4
OC-0072-04-16;42486.6664;DIMARI TOTAL SECURITY EIRL ;984.68;NI - 01720;42490.75309;21;4
OC-0069-03-17;42811.5043;DIMARI TOTAL SECURITY EIRL ;6667.53;NI - 03477;42815.74135;21;4
OC-0068-12-15;42360.68786;DIMARI TOTAL SECURITY EIRL ;2766.73;NI - 01253;42364.62749;21;4
OC-0076-04-16;42487.44703;DIMARI TOTAL SECURITY EIRL ;1151.97;NI - 01733;42491.5082;21;4
OC-0078-11-16;42690.69243;DIMARI TOTAL SECURITY EIRL ;2303.62;NI - 02693;42694.58705;21;4
OC-0079-05-16;42510.71387;DIMARI TOTAL SECURITY EIRL ;4930.64;NI - 01856;42514.44385;21;4
OC-0079-05-16;42510.71387;DIMARI TOTAL SECURITY EIRL ;4930.64;NI - 01857;42514.4458;21;4
OC-0079-05-16;42510.71387;DIMARI TOTAL SECURITY EIRL ;4930.64;NI - 01858;42514.54596;21;4
OC-0079-05-16;42510.71387;DIMARI TOTAL SECURITY EIRL ;4930.64;NI - 01859;42514.65445;21;4
OC-0109-05-16;42520.66026;DIMARI TOTAL SECURITY EIRL ;461.97;NI - 01896;42524.41169;21;4
OC-0079-08-16;42605.5251;DIMARI TOTAL SECURITY EIRL ;1242.45;NI - 02230;42609.56274;21;4
OC-0026-11-16;42678.83241;DIMARI TOTAL SECURITY EIRL ;1505.32;NI - 02619;42682.43683;21;4
OC-0026-03-16;42436.62827;DIMARI TOTAL SECURITY EIRL ;798.53;NI - 01493;42440.65822;14;4
OC-0044-09-16;42632.5129;DIMARI TOTAL SECURITY EIRL ;168.41;NI - 02356;42636.50368;21;4
OC-0101-01-16;42399.51964;DIMARI TOTAL SECURITY EIRL ;3868.63;NI - 01384;42403.64919;21;4
OC-0101-01-16;42399.51964;DIMARI TOTAL SECURITY EIRL ;3868.63;NI - 01385;42403.40405;21;4
OC-0012-02-17;42768.50053;DIMARI TOTAL SECURITY EIRL ;2146.02;NI - 03210;42772.66864;21;4
OC-0012-02-17;42768.50053;DIMARI TOTAL SECURITY EIRL ;2146.02;NI - 03211;42772.67767;21;4
01105-10-2015;42289.47699;DIMARI TOTAL SECURITY EIRL ;2408.07;NI - 00950;42293.40266;21;4
OC-0003-02-16;42401.73986;DIMARI TOTAL SECURITY EIRL ;2051.82;NI - 01395;42405.6823;21;4
OC-0003-02-16;42401.73986;DIMARI TOTAL SECURITY EIRL ;2051.82;NI - 01396;42405.68513;21;4
OC-0001-09-16;42618.49767;DIMARI TOTAL SECURITY EIRL ;618.92;NI - 02302;42622.54049;21;4
00942-09-2015;42258.71026;DIMARI TOTAL SECURITY EIRL ;815.47;NI - 00797;42262.41975;21;4
00998-09-2015;42269;DIMARI TOTAL SECURITY EIRL ;189;NI - 00861;42273.43645;21;4
01031-09-2015;42273;DIMARI TOTAL SECURITY EIRL ;76.77;NI - 00881;42277.61347;21;4
OC-0121-04-17;42853.71372;DIMARI TOTAL SECURITY EIRL ;2823.17;NI - 03703;42857.49313;21;4
OC-0121-04-17;42853.71372;DIMARI TOTAL SECURITY EIRL ;2823.17;NI - 03700;42857.48359;21;4
00651-07-2015;42195;DIMARI TOTAL SECURITY EIRL ;1408.77;NI - 00531;42199.59658;21;4
00698-07-2015;42208;DIMARI TOTAL SECURITY EIRL ;543.33;NI - 00577;42212.54355;21;4
00791-08-2015;42231;DIMARI TOTAL SECURITY EIRL ;2035.31;NI - 00664;42235.44146;21;4
00782-08-2015;42230;DIMARI TOTAL SECURITY EIRL ;210.28;NI - 00666;42235.44441;21;5
00746-08-2015;42222.69848;DIMARI TOTAL SECURITY EIRL ;1546.5;NI - 00631;42227.44232;21;5
00626-07-2015;42188;DIMARI TOTAL SECURITY EIRL ;884.84;NI - 00519;42193.44899;21;5
00667-07-2015;42200;DIMARI TOTAL SECURITY EIRL ;651.12;NI - 00554;42205.45414;21;5
00929-09-2015;42257.39307;DIMARI TOTAL SECURITY EIRL ;694.96;NI - 00792;42262.40807;21;5
00936-09-2015;42257;DIMARI TOTAL SECURITY EIRL ;6706.21;NI - 00798;42262.42102;21;5
00839-08-2015;42242;DIMARI TOTAL SECURITY EIRL ;109.39;NI - 00729;42247.74128;21;5
00841-08-2015;42242;DIMARI TOTAL SECURITY EIRL ;908.97;NI - 00731;42247.74368;21;5
01264-09-2014;41900.76263;DIMARI TOTAL SECURITY EIRL ;516.16;NI - 00241;41905;21;5
01091-10-2015;42283;DIMARI TOTAL SECURITY EIRL ;696.2;NI - 00926;42288.52232;21;5
01137-10-2015;42291;DIMARI TOTAL SECURITY EIRL ;540.2;NI - 00961;42296.46465;21;5
OC-0005-02-17;42767.65421;DIMARI TOTAL SECURITY EIRL ;869.62;NI - 03213;42772.78505;21;5
OC-0010-02-16;42404.44694;DIMARI TOTAL SECURITY EIRL ;292.24;NI - 01400;42409.48507;21;5
OC-0018-04-16;42468.72291;DIMARI TOTAL SECURITY EIRL ;1422.25;NI - 01641;42473.67632;21;5
OC-0051-11-16;42684.74312;DIMARI TOTAL SECURITY EIRL ;1688.29;NI - 02649;42689.49795;21;5
OC-0047-04-16;42480.60838;DIMARI TOTAL SECURITY EIRL ;750.12;NI - 01696;42485.39692;21;5
OC-0094-05-16;42515.45848;DIMARI TOTAL SECURITY EIRL ;5585.94;NI - 01881;42520.64975;21;5
OC-0094-01-16;42398.6202;DIMARI TOTAL SECURITY EIRL ;186.68;NI - 01381;42403.38598;21;5
OC-0033-08-16;42590.61955;DIMARI TOTAL SECURITY EIRL ;1666.11;NI - 02146;42595.36152;21;5
OC-0033-08-16;42590.61955;DIMARI TOTAL SECURITY EIRL ;1666.11;NI - 02151;42595.3768;21;5
OC-0027-01-17;42744.46622;DIMARI TOTAL SECURITY EIRL ;581.39;NI - 03061;42749.55403;21;5
OC-0022-11-15;42313.75129;DIMARI TOTAL SECURITY EIRL ;1219.33;NI - 01063;42318.44907;21;5
OC-0022-11-15;42313.75129;DIMARI TOTAL SECURITY EIRL ;1219.33;NI - 01075;42318.59452;21;5
OC-0058-12-16;42719.69494;DIMARI TOTAL SECURITY EIRL ;611.71;NI - 02886;42724.76278;21;5
OC-0098-03-17;42816.68231;DIMARI TOTAL SECURITY EIRL ;1069.16;NI - 03517;42821.64716;21;5
OC-0097-07-16;42577.67879;DIMARI TOTAL SECURITY EIRL ;707.94;NI - 02095;42582.49292;21;5
OC-0098-02-17;42786.68489;DIMARI TOTAL SECURITY EIRL ;1818.27;NI - 03353;42791.57281;21;5
OC-0098-02-17;42786.68489;DIMARI TOTAL SECURITY EIRL ;1818.27;NI - 03354;42791.57522;21;5
OC-0111-04-17;42852.7033;DIMARI TOTAL SECURITY EIRL ;96;NI - 03702;42857.4919;21;5
OC-0077-01-17;42754.43782;DIMARI TOTAL SECURITY EIRL ;127.44;NI - 03120;42759.59727;21;5
OC-0076-11-15;42322.45999;DIMARI TOTAL SECURITY EIRL ;228.41;NI - 01122;42327.5789;21;5
OC-0066-09-16;42639.52582;DIMARI TOTAL SECURITY EIRL ;4802.96;NI - 02386;42644.49341;21;5
OC-0066-09-16;42639.52582;DIMARI TOTAL SECURITY EIRL ;4802.96;NI - 02387;42644.49247;21;5
OC-0069-10-16;42664.69652;DIMARI TOTAL SECURITY EIRL ;771.46;NI - 02525;42669.55668;21;5
OC-0064-03-17;42810.49224;DIMARI TOTAL SECURITY EIRL ;732.02;NI - 03479;42815.75349;21;5
OC-0071-01-17;42753.45438;DIMARI TOTAL SECURITY EIRL ;2987.89;NI - 03121;42759.5988;21;6
OC-0081-04-17;42846.52419;DIMARI TOTAL SECURITY EIRL ;1102.12;NI - 03688;42852.35544;21;6
OC-0061-07-16;42570.64066;DIMARI TOTAL SECURITY EIRL ;2506.95;NI - 02069;42576.66531;21;6
OC-0032-07-16;42559.47074;DIMARI TOTAL SECURITY EIRL ;26.85;NI - 02042;42565.48387;21;6
OC-0088-03-17;42815.50211;DIMARI TOTAL SECURITY EIRL ;600.01;NI - 03516;42821.64389;21;6
OC-0046-12-16;42714.52778;DIMARI TOTAL SECURITY EIRL ;431;NI - 02865;42720.81527;21;6
OC-0015-05-17;42858.63784;DIMARI TOTAL SECURITY EIRL ;687.2;NI - 03725;42864.4805;21;6
OC-0051-01-16;42384.51875;DIMARI TOTAL SECURITY EIRL ;1020.8;NI - 01329;42390.68251;0;6
OC-0051-01-16;42384.51875;DIMARI TOTAL SECURITY EIRL ;1020.8;NI - 01330;42390.68357;21;6
OC-0018-06-16;42525.53437;DIMARI TOTAL SECURITY EIRL ;2044.87;NI - 01914;42531.38328;21;6
OC-0018-06-16;42525.53437;DIMARI TOTAL SECURITY EIRL ;2044.87;NI - 01915;42531.38533;21;6
OC-0018-06-16;42525.53437;DIMARI TOTAL SECURITY EIRL ;2044.87;NI - 01916;42531.39077;21;6
OC-0017-04-16;42468.48522;DIMARI TOTAL SECURITY EIRL ;543.93;NI - 01660;42474.59369;21;6
OC-0008-03-16;42431.76269;DIMARI TOTAL SECURITY EIRL ;1176.63;NI - 01487;42437.59431;21;6
OC-0006-03-16;42431.7339;DIMARI TOTAL SECURITY EIRL ;728.96;NI - 01485;42437.58699;21;6
OC-0007-03-16;42431.74326;DIMARI TOTAL SECURITY EIRL ;3153.05;NI - 01489;42437.60911;21;6
01231-10-2015;42306;DIMARI TOTAL SECURITY EIRL ;2664.29;NI - 01045;42312.75608;21;6
01231-10-2015;42306;DIMARI TOTAL SECURITY EIRL ;2664.29;NI - 01046;42312.75828;21;6
01090-10-2015;42283;DIMARI TOTAL SECURITY EIRL ;2506.68;NI - 00918;42289.46194;21;6
00818-08-2015;42237;DIMARI TOTAL SECURITY EIRL ;1931.11;NI - 00714;42243.7971;21;6
00926-09-2015;42256;DIMARI TOTAL SECURITY EIRL ;137;NI - 00800;42262.42477;21;6
00663-07-2015;42199;DIMARI TOTAL SECURITY EIRL ;1012.97;NI - 00553;42205.4534;21;6
00643-07-2015;42194.41344;DIMARI TOTAL SECURITY EIRL ;700.95;NI - 00538;42200.50159;21;6
00680-07-2015;42206.60855;DIMARI TOTAL SECURITY EIRL ;953.79;NI - 00576;42212.54213;21;6
00681-07-2015;42206;DIMARI TOTAL SECURITY EIRL ;1084.28;NI - 00573;42212.53395;21;6
00684-07-2015;42206;DIMARI TOTAL SECURITY EIRL ;1583.49;NI - 00574;42212.53707;21;6
00584-06-2015;42173;DIMARI TOTAL SECURITY EIRL ;265.03;NI - 00473;42179.47597;21;6
OC-0150-03-17;42825.72332;DIMARI TOTAL SECURITY EIRL ;602.79;NI - 03583;42831.74706;21;6
00588-06-2015;42175;DIMARI TOTAL SECURITY EIRL ;843.38;NI - 00475;42182.44678;21;7
00617-06-2015;42185;DIMARI TOTAL SECURITY EIRL ;2294.74;NI - 00514;42192.48107;21;7
00709-07-2015;42210;DIMARI TOTAL SECURITY EIRL ;4366.57;NI - 00587;42217.42576;21;7
00725-08-2015;42217;DIMARI TOTAL SECURITY EIRL ;497.08;NI - 00624;42224.45982;21;7
00640-07-2015;42193;DIMARI TOTAL SECURITY EIRL ;608;NI - 00539;42200.50324;21;7
00945-09-2015;42259.40367;DIMARI TOTAL SECURITY EIRL ;1623.6;NI - 00818;42266.68828;21;7
00548-06-2015;42166;DIMARI TOTAL SECURITY EIRL ;1037.58;NI - 00453;42173.48009;21;7
00518-06-2015;42158.71189;DIMARI TOTAL SECURITY EIRL ;2256.92;NI - 00413;42165.71103;21;7
00482-05-2015;42150;DIMARI TOTAL SECURITY EIRL ;564.04;NI - 00349;42157.40491;21;7
00484-05-2015;42150;DIMARI TOTAL SECURITY EIRL ;1337.47;NI - 00350;42157.40601;21;7
01075-07-2014;41843.48242;DIMARI TOTAL SECURITY EIRL ;1177.12;NI - 00048;41850.00053;21;7
OC-0004-05-17;42857.47941;DIMARI TOTAL SECURITY EIRL ;1750.09;NI - 03742;42864.55533;21;7
OC-0047-03-16;42440.73023;DIMARI TOTAL SECURITY EIRL ;268;NI - 01533;42447.60727;21;7
OC-0048-03-16;42440.75217;DIMARI TOTAL SECURITY EIRL ;534.3;NI - 01530;42447.59696;21;7
OC-0048-03-16;42440.75217;DIMARI TOTAL SECURITY EIRL ;534.3;NI - 01531;42447.598;21;7
OC-0061-07-16;42570.64066;DIMARI TOTAL SECURITY EIRL ;2506.95;NI - 02070;42577.40784;21;7
OC-0022-11-15;42313.75129;DIMARI TOTAL SECURITY EIRL ;1219.33;NI - 01095;42320.50392;21;7
OC-0108-05-16;42518.53614;DIMARI TOTAL SECURITY EIRL ;1064.71;NI - 01908;42525.69969;21;7
OC-0064-11-15;42320.65391;DIMARI TOTAL SECURITY EIRL ;487.38;NI - 01124;42327.58283;21;7
OC-0078-01-17;42754.44279;DIMARI TOTAL SECURITY EIRL ;761.21;NI - 03146;42761.70339;21;7
OC-0062-11-16;42686.57493;DIMARI TOTAL SECURITY EIRL ;1528.04;NI - 02691;42694.58744;21;8
OC-0098-11-15;42326.53795;DIMARI TOTAL SECURITY EIRL ;1976.62;NI - 01153;42334.62334;21;8
OC-0098-11-15;42326.53795;DIMARI TOTAL SECURITY EIRL ;1976.62;NI - 01149;42334.6227;21;8
OC-0060-09-16;42636.49737;DIMARI TOTAL SECURITY EIRL ;815.62;NI - 02388;42644.49464;21;8
OC-0089-10-16;42669.73375;DIMARI TOTAL SECURITY EIRL ;1180.06;NI - 02581;42677.56531;21;8
OC-0045-07-16;42563.65752;DIMARI TOTAL SECURITY EIRL ;512.9;NI - 02053;42571.43127;21;8
OC-0014-11-15;42312.4822;DIMARI TOTAL SECURITY EIRL ;3989.2;NI - 01096;42320.50505;21;8
OC-0016-11-16;42678.52142;DIMARI TOTAL SECURITY EIRL ;2624.34;NI - 02635;42686.48944;21;8
OC-0007-03-17;42795.80362;DIMARI TOTAL SECURITY EIRL ;3233.54;NI - 03427;42803.51421;21;8
OC-0007-03-17;42795.80362;DIMARI TOTAL SECURITY EIRL ;3233.54;NI - 03428;42803.51557;21;8
OC-0009-01-16;42374.48425;DIMARI TOTAL SECURITY EIRL ;1368.42;NI - 01284;42382.6701;21;8
OC-0005-02-17;42767.65421;DIMARI TOTAL SECURITY EIRL ;869.62;NI - 03248;42775.82351;21;8
01217-10-2015;42304;DIMARI TOTAL SECURITY EIRL ;4078.08;NI - 01044;42312.75467;21;8
01147-08-2014;41870.69988;DIMARI TOTAL SECURITY EIRL ;888.33;NI - 00077;41878;21;8
01057-10-2015;42278;DIMARI TOTAL SECURITY EIRL ;1788.69;NI - 00915;42286.38918;21;8
01308-09-2014;41907.70663;DIMARI TOTAL SECURITY EIRL ;2142.07;NI - 00252;41915.67526;21;8
01308-09-2014;41907.70663;DIMARI TOTAL SECURITY EIRL ;2142.07;NI - 00253;41915.67641;21;8
01303-09-2014;41907.52261;DIMARI TOTAL SECURITY EIRL ;1124.04;NI - 00254;41915.67752;21;8
00542-06-2015;42165;DIMARI TOTAL SECURITY EIRL ;1262.69;NI - 00450;42173.4725;21;8
01012-09-2015;42270;DIMARI TOTAL SECURITY EIRL ;11480.61;NI - 00888;42278.37011;21;8
00775-08-2015;42229;DIMARI TOTAL SECURITY EIRL ;452.59;NI - 00676;42237.49048;21;8
00617-06-2015;42185;DIMARI TOTAL SECURITY EIRL ;2294.74;NI - 00521;42193.47833;21;8
00792-08-2015;42231;DIMARI TOTAL SECURITY EIRL ;1506.81;NI - 00685;42240.66483;21;9
00701-07-2015;42208;DIMARI TOTAL SECURITY EIRL ;1098.07;NI - 00586;42217.42674;21;9
OC-0140-02-17;42794.51887;DIMARI TOTAL SECURITY EIRL ;1630.88;NI - 03419;42803.41585;21;9
OC-0133-03-17;42822.62803;DIMARI TOTAL SECURITY EIRL ;2814.69;NI - 03579;42831.73308;21;9
OC-0121-02-17;42788.71084;DIMARI TOTAL SECURITY EIRL ;662.57;NI - 03372;42797.40582;21;9
OC-0117-12-16;42732.75546;DIMARI TOTAL SECURITY EIRL ;2507.63;NI - 03007;42741.68139;21;9
00982-09-2015;42266;DIMARI TOTAL SECURITY EIRL ;292.99;NI - 00869;42275.59817;21;9
00936-09-2015;42257;DIMARI TOTAL SECURITY EIRL ;6706.21;NI - 00817;42266.68699;21;9
00971-09-2015;42264;DIMARI TOTAL SECURITY EIRL ;627.35;NI - 00862;42273.43785;21;9
01293-09-2014;41906.60893;DIMARI TOTAL SECURITY EIRL ;476.9;NI - 00249;41915.67002;21;9
OC-0006-05-16;42493.53588;DIMARI TOTAL SECURITY EIRL ;7388.43;NI - 01768;42502.36256;21;9
OC-0039-03-16;42438.67225;DIMARI TOTAL SECURITY EIRL ;1642.65;NI - 01529;42447.59131;21;9
OC-0079-07-16;42573.51184;DIMARI TOTAL SECURITY EIRL ;1451.35;NI - 02094;42582.49249;21;9
OC-0059-11-16;42685.79344;DIMARI TOTAL SECURITY EIRL ;1074.37;NI - 02694;42694.58948;21;9
OC-0059-11-16;42685.79344;DIMARI TOTAL SECURITY EIRL ;1074.37;NI - 02692;42694.58729;21;9
OC-0094-05-16;42515.45848;DIMARI TOTAL SECURITY EIRL ;5585.94;NI - 01905;42525.66495;21;10
OC-0031-04-16;42475.53166;DIMARI TOTAL SECURITY EIRL ;1305.17;NI - 01694;42485.38789;21;10
OC-0033-09-16;42626.74553;DIMARI TOTAL SECURITY EIRL ;26.99;NI - 02355;42636.47533;21;10
OC-0014-08-16;42585.48295;DIMARI TOTAL SECURITY EIRL ;333.87;NI - 02155;42595.37851;21;10
OC-0008-01-17;42739.61757;DIMARI TOTAL SECURITY EIRL ;1285.39;NI - 03062;42749.55599;21;10
00469-05-2015;42146;DIMARI TOTAL SECURITY EIRL ;255.01;NI - 00324;42156.50528;21;10
00818-08-2015;42237;DIMARI TOTAL SECURITY EIRL ;1931.11;NI - 00727;42247.7381;21;10
00816-08-2015;42237;DIMARI TOTAL SECURITY EIRL ;4560.38;NI - 00713;42247.43286;21;10
00522-06-2015;42160;DIMARI TOTAL SECURITY EIRL ;6813.88;NI - 00435;42170.65471;21;10
00467-05-2015;42146;DIMARI TOTAL SECURITY EIRL ;2213.08;NI - 00326;42156.51393;21;10
00709-07-2015;42210;DIMARI TOTAL SECURITY EIRL ;4366.57;NI - 00599;42220.41362;21;10
00730-08-2015;42219;DIMARI TOTAL SECURITY EIRL ;182.94;NI - 00600;42229.48254;21;10
OC-0150-11-15;42338.52758;DIMARI TOTAL SECURITY EIRL ;3073.27;NI - 01218;42348.63631;21;10
OC-0085-02-16;42423.68974;DIMARI TOTAL SECURITY EIRL ;414.48;NI - 01474;42433.37215;21;10
OC-0075-02-16;42422.53169;DIMARI TOTAL SECURITY EIRL ;611.71;NI - 01459;42432.67916;21;10
OC-0073-11-16;42690.5083;DIMARI TOTAL SECURITY EIRL ;1510.87;NI - 02738;42700.62409;21;10
OC-0070-01-16;42392.46613;DIMARI TOTAL SECURITY EIRL ;246.03;NI - 01382;42403.3879;21;11
OC-0076-03-16;42446.64481;DIMARI TOTAL SECURITY EIRL ;951.5;NI - 01571;42457.45684;21;11
OC-0103-10-16;42671.74983;DIMARI TOTAL SECURITY EIRL ;1006.28;NI - 02618;42682.43086;21;11
OC-0103-11-16;42697.49934;DIMARI TOTAL SECURITY EIRL ;3239.81;NI - 02767;42708.55591;21;11
OC-0078-12-16;42724.49421;DIMARI TOTAL SECURITY EIRL ;2025.94;NI - 02988;42735.48795;21;11
OC-0123-03-16;42460.69915;DIMARI TOTAL SECURITY EIRL ;226.63;NI - 01613;42471.49114;21;11
OC-0141-11-16;42700.50081;DIMARI TOTAL SECURITY EIRL ;4436.27;NI - 02781;42711.8121;21;11
OC-0141-11-16;42700.50081;DIMARI TOTAL SECURITY EIRL ;4436.27;NI - 02782;42711.81679;21;11
00467-05-2015;42146;DIMARI TOTAL SECURITY EIRL ;2213.08;NI - 00351;42157.40701;21;11
01016-07-2014;41828.45308;DIMARI TOTAL SECURITY EIRL ;506.36;NI - 00033;41839.00037;21;11
OC-0002-06-16;42523.65931;DIMARI TOTAL SECURITY EIRL ;3427.98;NI - 01942;42534.48528;21;11
OC-0009-08-16;42584.49717;DIMARI TOTAL SECURITY EIRL ;1814.46;NI - 02145;42595.35234;21;11
OC-0009-08-16;42584.49717;DIMARI TOTAL SECURITY EIRL ;1814.46;NI - 02153;42595.37743;21;11
OC-0006-05-16;42493.53588;DIMARI TOTAL SECURITY EIRL ;7388.43;NI - 01812;42504.6524;21;11
OC-0021-01-17;42741.76072;DIMARI TOTAL SECURITY EIRL ;2877.32;NI - 03065;42753.67132;21;12
OC-0021-01-17;42741.76072;DIMARI TOTAL SECURITY EIRL ;2877.32;NI - 03068;42753.72941;21;12
OC-0027-01-17;42744.46622;DIMARI TOTAL SECURITY EIRL ;581.39;NI - 03102;42756.52737;21;12
00908-09-2015;42254;DIMARI TOTAL SECURITY EIRL ;1029.82;NI - 00816;42266.6834;21;12
OC-0115-03-16;42459.49403;DIMARI TOTAL SECURITY EIRL ;1121.18;NI - 01616;42471.50065;21;12
OC-0115-03-16;42459.49403;DIMARI TOTAL SECURITY EIRL ;1121.18;NI - 01617;42471.50282;21;12
OC-0117-03-16;42459.62976;DIMARI TOTAL SECURITY EIRL ;500.03;NI - 01618;42471.50438;21;12
00709-07-2015;42210;DIMARI TOTAL SECURITY EIRL ;4366.57;NI - 00616;42222.65515;21;12
00806-08-2015;42235;DIMARI TOTAL SECURITY EIRL ;2760.71;NI - 00686;42247.67143;21;12
00806-08-2015;42235;DIMARI TOTAL SECURITY EIRL ;2760.71;NI - 00728;42247.73988;21;12
OC-0071-12-16;42723.62829;DIMARI TOTAL SECURITY EIRL ;2408.6;NI - 02903;42735.45634;21;12
OC-0127-11-16;42698.6261;DIMARI TOTAL SECURITY EIRL ;141.01;NI - 02785;42711.83286;21;13
00522-06-2015;42160;DIMARI TOTAL SECURITY EIRL ;6813.88;NI - 00449;42173.47397;21;13
OC-0056-03-16;42444.50818;DIMARI TOTAL SECURITY EIRL ;4714.09;NI - 01576;42457.48401;21;13
OC-0088-10-16;42669.70309;DIMARI TOTAL SECURITY EIRL ;143.89;NI - 02616;42682.38976;21;13
OC-0022-11-15;42313.75129;DIMARI TOTAL SECURITY EIRL ;1219.33;NI - 01121;42327.56667;21;14
OC-0061-02-16;42418.4783;DIMARI TOTAL SECURITY EIRL ;2290.46;NI - 01445;42432.63985;21;14
OC-0060-02-16;42418.44917;DIMARI TOTAL SECURITY EIRL ;1074.37;NI - 01449;42432.65746;21;14
OC-0007-03-17;42795.80362;DIMARI TOTAL SECURITY EIRL ;3233.54;NI - 03456;42809.459;21;14
OC-0018-06-16;42525.53437;DIMARI TOTAL SECURITY EIRL ;2044.87;NI - 01969;42539.44619;21;14
01275-09-2014;41901.72196;DIMARI TOTAL SECURITY EIRL ;4570.84;NI - 00235;41915.56962;21;14
01275-09-2014;41901.72196;DIMARI TOTAL SECURITY EIRL ;4570.84;NI - 00236;41915.57072;21;14
01277-09-2014;41901.75386;DIMARI TOTAL SECURITY EIRL ;1438.88;NI - 00238;41915.57714;21;14
01277-09-2014;41901.75386;DIMARI TOTAL SECURITY EIRL ;1438.88;NI - 00250;41915.67137;21;14
01073-10-2015;42279;DIMARI TOTAL SECURITY EIRL ;698.44;NI - 00948;42293.39803;21;14
OC-0117-11-16;42697.67275;DIMARI TOTAL SECURITY EIRL ;1417.16;NI - 02783;42711.82577;21;14
00706-07-2015;42210;DIMARI TOTAL SECURITY EIRL ;1945.08;NI - 00625;42224.46404;21;14
00701-07-2015;42208;DIMARI TOTAL SECURITY EIRL ;1098.07;NI - 00617;42222.65586;21;14
00684-07-2015;42206;DIMARI TOTAL SECURITY EIRL ;1583.49;NI - 00598;42220.39423;21;14
OC-0066-09-16;42639.52582;DIMARI TOTAL SECURITY EIRL ;4802.96;NI - 02422;42653.4602;21;14
OC-0103-11-16;42697.49934;DIMARI TOTAL SECURITY EIRL ;3239.81;NI - 02778;42711.69838;21;14
OC-0079-05-16;42510.71387;DIMARI TOTAL SECURITY EIRL ;4930.64;NI - 01907;42525.66947;21;15
OC-0116-02-17;42788.53726;DIMARI TOTAL SECURITY EIRL ;1093.33;NI - 03423;42803.50504;21;15
OC-0116-02-17;42788.53726;DIMARI TOTAL SECURITY EIRL ;1093.33;NI - 03424;42803.50515;21;15
01252-09-2014;41900.43035;DIMARI TOTAL SECURITY EIRL ;50.62;NI - 00226;41915.48562;21;15
01265-09-2014;41900.76859;DIMARI TOTAL SECURITY EIRL ;697.62;NI - 00244;41915.66041;21;15
00518-06-2015;42158.71189;DIMARI TOTAL SECURITY EIRL ;2256.92;NI - 00448;42173.35152;21;15
OC-0046-02-16;42417.48877;DIMARI TOTAL SECURITY EIRL ;5546.81;NI - 01442;42432.62893;21;15
OC-0046-02-16;42417.48877;DIMARI TOTAL SECURITY EIRL ;5546.81;NI - 01443;42432.63251;21;15
OC-0061-02-16;42418.4783;DIMARI TOTAL SECURITY EIRL ;2290.46;NI - 01446;42433.64668;21;15
OC-0061-02-16;42418.4783;DIMARI TOTAL SECURITY EIRL ;2290.46;NI - 01472;42433.36974;21;15
OC-0058-01-16;42388.54141;DIMARI TOTAL SECURITY EIRL ;475.66;NI - 01340;42403.37481;21;15
OC-0058-01-16;42388.54141;DIMARI TOTAL SECURITY EIRL ;475.66;NI - 01380;42403.38107;21;15
OC-0044-06-16;42534.6908;DIMARI TOTAL SECURITY EIRL ;205.37;NI - 01972;42549.60991;21;15
OC-0031-04-16;42475.53166;DIMARI TOTAL SECURITY EIRL ;1305.17;NI - 01721;42490.75435;21;15
OC-0087-03-17;42815.44267;DIMARI TOTAL SECURITY EIRL ;1324.64;NI - 03581;42831.67851;21;16
OC-0046-02-16;42417.48877;DIMARI TOTAL SECURITY EIRL ;5546.81;NI - 01473;42433.37119;21;16
OC-0016-11-16;42678.52142;DIMARI TOTAL SECURITY EIRL ;2624.34;NI - 02695;42694.59064;21;16
